0.3815,1.12924,-1.05294,-0.15502,0.026588,-0.257048
-13.38302,1.57178,-5.70724,-0.08234,-1.326916,-0.018952
-0.01526,0.03052,0.06104,0.000276,0.001196,9.2e-05
0.04578,-2.65524,-1.46496,0.337364,0.021712,0.006624
-7.3248,0.39676,-2.27374,-0.012236,-0.707756,-0.007728
-8.05728,0.64092,-2.94518,-0.010672,-0.973636,-0.029072
0.01526,-11.17032,-3.70818,1.1891,0.05796,0.022448
0.25942,0.6867,-1.64808,-0.06348,0.026404,0.271768
-0.09156,0.86982,-0.74774,-0.10488,-0.006164,-0.248584
0.8393,-0.09156,-0.09156,-0.001104,0.105156,-0.00368
-0.01526,0.01526,0.0,0.000276,-9.2e-05,-0.000184
1.95328,0.04578,-0.39676,-0.010304,0.253552,-0.005704
0.04578,0.03052,-0.1526,0.000552,-0.00092,9.2e-05
1.54126,15.44312,-1.46496,-1.913048,0.084732,0.003312
0.21364,-8.59138,-0.71722,1.0603,0.105616,0.014076
0.01526,0.0,-0.10682,0.000552,-0.00184,0.0
-0.03052,5.12736,0.33572,-0.654856,-0.034592,0.010396
-10.3768,1.51074,-3.75396,-0.092644,-1.259848,-0.036708
-0.50358,-1.43444,-0.18312,0.175352,-0.036708,0.015916
11.30766,0.64092,-2.39582,-0.114172,1.389752,0.0391
0.2289,-3.95234,-0.21364,0.503056,0.067988,-0.00138
-0.47306,-7.15694,-0.36624,0.897828,0.010672,-0.001656
-7.95046,0.50358,-2.65524,-0.020792,-0.79258,-0.0184
1.86172,-0.763,-0.13734,0.08004,0.203964,-0.011868
7.91994,6.60758,-2.85362,-0.739036,0.789176,0.005428
9.73588,-6.01244,-1.38866,0.686596,1.245496,-0.058144
0.06104,-0.54936,-0.01526,0.055844,0.017756,0.002116
-8.10306,7.98098,-3.57084,-0.882924,-0.992404,-0.060628
-6.21082,5.24944,-1.93802,-0.565616,-0.75348,-0.047012
-0.10682,9.18652,-0.54936,-1.132428,-0.07682,0.024564
0.09156,0.54936,-1.9075,-0.085744,0.0184,0.14352
0.763,0.56462,-1.63282,-0.067528,0.066792,0.266984
0.09156,0.21364,-0.12208,-0.021896,0.003404,0.026312
-11.30766,0.90034,-4.8832,-0.015272,-1.1546,-0.024104
0.39676,-8.48456,-1.6786,1.051008,0.137356,0.009016
0.67144,0.57988,-0.96138,-0.090528,0.082156,-0.196328
-6.36342,0.93086,-1.25132,-0.057408,-0.65504,-0.028796
0.3815,0.04578,-1.80068,-0.022172,0.055384,0.187772
-4.51696,0.36624,-1.81594,-0.0207,-0.445648,-0.026588
-0.0,-0.04578,0.0,0.00092,0.002944,-0.001012
-0.48832,12.57424,-0.47306,-1.570256,-0.151248,0.0138
0.6104,0.36624,-1.11398,-0.041952,0.058052,0.194672
-12.68106,0.94612,-6.04296,-0.014812,-1.294348,-0.020424
8.393,-5.5699,-2.09062,0.539396,0.909236,-0.03542
-0.0,-0.06104,-0.04578,0.001012,0.001472,0.00046
-6.07348,1.11398,-1.40392,-0.08556,-0.737472,-0.023092
-5.98192,5.78354,-2.42634,-0.638296,-0.740968,-0.044436
0.71722,0.44254,-0.94612,-0.066516,0.078292,0.086572
-5.4173,3.92182,-1.86172,-0.4232,-0.669208,-0.051704
0.65618,-7.96572,-2.96044,0.832048,0.09246,0.029716
0.62566,-7.91994,-2.33478,0.840328,0.106536,0.032568
4.71534,3.17408,-0.50358,-0.414,0.556692,0.012052
-10.5294,1.19028,-5.43256,-0.0759,-1.033436,-0.034868
0.01526,0.3815,-1.43444,-0.057316,-0.02116,-0.225676
-0.06104,0.0,-0.03052,0.001656,-0.002116,-0.00046
10.40732,8.75924,-3.21986,-0.950268,1.018348,0.019504
