1.9838,-2.80784,-0.64092,0.202768,0.138276,0.01426
1.05294,-9.24756,0.09156,0.582176,0.04738,-0.062008
0.51884,-6.1803,-0.93086,0.498916,0.043976,0.000368
5.47834,-8.13358,-3.32668,0.24794,0.139104,0.060904
4.10494,-6.07348,-2.0601,0.426052,0.299184,0.015824
-0.01526,0.0,0.01526,0.00046,-0.000644,-0.000184
3.46402,-6.13452,-1.6786,0.333684,0.182344,0.027876
-5.50886,-6.36342,-1.34288,0.455032,-0.357972,-0.019504
0.03052,0.0,-0.0763,9.2e-05,-0.00046,0.000552
1.19028,-2.3653,-0.70196,0.15088,0.0667,0.017664
-0.13734,-2.30426,-0.54936,0.118128,-0.002024,0.006348
-2.62472,-9.93426,-0.12208,0.632224,-0.187404,-0.060996
5.7988,-8.4693,-1.80068,0.545284,0.4209,-0.032752
-0.12208,-12.16222,-6.01244,0.703616,-0.007176,0.014076
3.31142,-7.20272,-3.75396,0.167348,0.034776,0.078936
6.92804,-10.42258,-3.70818,0.314272,0.182896,0.07866
0.57988,-13.77978,-1.08346,0.671876,0.032292,-0.006532
4.1202,-6.04296,-2.73154,0.18492,0.10258,0.044436
0.28994,-17.42692,-3.75396,0.519248,-0.003404,0.003036
1.92276,-3.38772,-1.48022,0.1495,0.073876,0.030636
0.48832,-4.36436,-1.1445,0.334144,0.034776,0.00782
0.06104,0.0,-0.04578,0.000276,-0.000184,0.001012
0.6867,-5.98192,-0.70196,0.385664,0.042688,-0.004324
-0.10682,-0.1526,-0.16786,0.010672,-0.006992,-0.002024
0.04578,-0.03052,-0.25942,0.000644,-0.000276,0.00138
0.06104,0.01526,0.88508,0.000736,-0.001104,-0.003036
-0.67144,-2.15166,-0.2289,0.153088,-0.0483,-0.023828
-0.85456,-1.15976,-0.41202,0.087032,-0.058696,-0.008096
2.12114,-3.47928,-0.24416,0.243616,0.14858,0.022264
2.99096,-10.88038,-3.46402,0.468832,0.089608,0.071116
0.0763,-6.92804,-3.41824,0.32476,-0.004692,0.014444
0.44254,-13.10834,-0.79352,0.909144,0.037628,-0.043056
0.04578,0.0,-0.24416,0.001932,-0.000644,0.001104
-0.65618,-1.15976,-0.70196,0.066608,-0.032108,-0.01058
2.02958,-5.43256,-5.29522,0.265788,0.043056,0.055752
0.3052,-5.7988,-1.09872,0.447856,0.012788,0.00276
3.7387,-6.4855,-2.33478,0.111136,0.040112,0.052808
0.74774,-0.96138,-0.62566,0.039468,0.02116,0.007084
1.96854,-13.06256,-2.16692,0.433136,0.05244,0.116288
6.2566,-10.62096,-1.81594,0.470856,0.289248,0.041124
-0.8393,-10.7583,0.65618,0.703156,-0.05888,0.012604
0.09156,-0.90034,-0.59514,0.034592,-0.002944,0.006164
0.2289,-3.67766,-1.57178,0.113344,0.005336,0.011592
0.06104,-25.8657,-0.80878,1.319556,-0.004048,-0.043792
-4.60852,-5.7225,-2.5179,0.246744,-0.170016,-0.032108
-0.4578,-7.38584,-7.1722,0.249504,-0.01886,0.008832
-4.01338,-4.54748,-0.8393,0.3335,-0.263948,-0.01794
-6.1803,-7.06538,-2.53316,0.369472,-0.282348,-0.040848
-1.31236,-2.79258,-1.6023,0.097244,-0.031924,-0.02668
0.06104,-0.94612,0.0,0.028244,-0.000276,0.016192
-5.15788,-5.2647,-0.36624,0.361376,-0.322092,-0.018952
0.13734,-1.66334,-0.0763,0.080868,0.007636,-0.000552
-6.89752,-6.91278,-1.31236,0.464232,-0.421268,-0.00552
0.03052,-0.01526,-0.0763,9.2e-05,-0.00046,0.000828
-2.22796,-2.62472,-1.40392,0.117668,-0.087308,-0.015916
1.63282,-4.77638,-5.38678,0.204424,0.003772,0.058604
0.04578,-2.33478,-1.11398,0.126776,0.00184,0.003956
0.0,-1.70912,0.13734,0.106168,-0.00276,0.016836
0.80878,-16.7097,-2.8994,1.010988,0.041952,0.017572
3.44876,-6.74492,-2.96044,0.339848,0.146648,0.072036
-0.13734,-11.78072,-3.79974,0.408848,-0.025116,0.014904
2.01432,-4.02864,-1.78542,0.090344,0.024196,0.042044
2.99096,-7.79786,-1.99906,0.432676,0.158976,0.017388
-1.92276,-3.5098,-1.63282,0.077096,-0.0276,-0.031556
0.57988,-8.88132,-2.96044,0.429548,0.021252,-0.001748
4.13546,-7.08064,-1.80068,0.480516,0.30774,-0.028244
-6.80596,-10.54466,-2.289,0.459448,-0.270572,-0.058144
0.13734,-10.1479,-4.5017,0.56396,0.001932,0.001656
-6.1803,-6.92804,-2.63998,0.360364,-0.282532,-0.035328
-1.08346,-1.72438,-0.42728,0.12098,-0.068356,-0.012604
-0.65618,-1.34288,-1.11398,0.082248,-0.031372,-0.01104
-6.7907,-6.98908,-1.17502,0.46966,-0.416392,-0.007544
-4.56274,-5.02054,-1.6023,0.272688,-0.220156,-0.027232
0.28994,-12.52846,0.4578,0.701224,0.017204,-0.009936
1.02242,-9.2323,0.09156,0.584384,0.046276,-0.062192
-4.99002,-13.79504,-3.26564,0.32614,-0.080868,-0.159252
-0.09156,-0.85456,-0.21364,0.060444,-0.009936,0.003956
0.0,-4.53222,-1.17502,0.223192,-0.002668,-0.044804
2.16692,-14.17654,-3.4335,0.647864,0.085284,0.111228
-5.99718,-6.19556,-3.23512,0.451168,-0.39376,0.004692
3.18934,-8.66768,-1.87698,0.552552,0.21114,0.01978
-3.1283,-4.82216,-4.15072,0.373704,-0.215924,-0.01196
6.21082,-10.13264,-2.99096,0.378488,0.213716,0.07958
0.16786,-0.36624,-0.24416,0.011592,0.001472,0.003864
0.39676,-22.9663,-1.46496,1.195908,0.027508,-0.004232
0.01526,-10.02582,-3.63188,0.700948,-0.005244,0.005888
-3.09778,-4.56274,-1.35814,0.330924,-0.202952,-0.026864
0.35098,-7.35532,-0.763,0.43838,0.014536,-0.000828
-1.64808,-2.39582,-0.73248,0.111688,-0.067252,-0.019412
1.35814,-3.44876,-3.18934,0.029256,-0.028152,0.039376
3.23512,-5.6462,-2.62472,0.16698,0.073416,0.053728
6.88226,-14.39018,-2.3653,0.60168,0.293112,0.02438
0.0,0.0,-0.03052,-0.00046,-0.000276,0.0
0.3815,-15.5652,-5.27996,0.327244,-0.018032,0.004968
-1.3734,-16.83178,-2.56368,0.523572,-0.060076,0.021528
0.04578,-4.3491,0.3052,0.112976,-0.004968,0.005796
-2.85362,-4.25754,-1.20554,0.3128,-0.187128,-0.026312
0.73248,-12.86418,-2.94518,0.728824,0.051796,0.007084
4.07442,-6.1803,-1.7549,0.221812,0.134136,0.046276
1.66334,-4.22702,-0.6867,0.2898,0.11316,0.0368
0.06104,0.0,0.03052,0.000552,-0.001472,-0.000184
0.03052,0.0,-0.04578,0.000184,-0.00046,0.000552
-3.52506,-4.44066,-1.72438,0.127052,-0.0828,-0.028244
0.03052,-11.18558,-5.08158,0.644644,-0.000644,-0.000552
0.77826,-12.45216,-1.2208,0.850172,0.07452,-0.061824
-0.54936,-0.35098,0.06104,0.022724,-0.0322,-0.00276
0.36624,-4.4254,-1.17502,0.349508,0.028612,0.010304
0.03052,-0.03052,-0.24416,0.00046,-0.000184,0.001472
-2.88414,-4.18124,-4.16598,0.3703,-0.234968,-0.006808
0.03052,-1.46496,-0.9156,0.028796,-0.009108,0.009384
-1.11398,-3.32668,-2.1364,0.1472,-0.030912,-0.034316
0.01526,0.03052,0.0,0.001564,-0.001012,9.2e-05
-1.12924,-1.8312,0.51884,0.146832,-0.087952,-0.019964
-0.10682,-4.59326,-1.92276,0.336812,-0.002576,-0.004876
0.36624,-3.7387,-0.3815,0.244904,0.021344,0.006532
1.6023,-3.06726,-0.70196,0.17342,0.083536,0.024656
3.6624,-9.58328,-1.73964,0.522284,0.2024,0.007176
1.6023,-3.2046,0.12208,0.149776,0.060536,0.026588
-0.47306,-0.85456,-0.88508,0.023368,-0.006164,-0.007452
-1.81594,-2.5179,-1.38866,0.07498,-0.040664,-0.019136
2.79258,-12.40638,0.27468,0.781356,0.1955,-0.010304
0.09156,-3.21986,-2.35004,0.14168,-0.004692,0.009752
0.39676,-1.17502,-0.12208,0.08556,0.028704,0.011776
2.50264,-4.60852,-0.86982,0.130364,0.050048,0.039376
0.36624,-3.98286,-1.31236,0.125396,0.0138,0.000736
0.28994,-2.62472,-0.80878,0.053084,-0.006992,0.039468
0.8393,-10.13264,-0.85456,0.687976,0.066148,0.001748
0.09156,-22.84422,-5.24944,0.650624,-0.007912,0.009752
0.3052,-5.73776,-0.88508,0.426144,0.016744,-0.006164
0.16786,-7.82838,-0.8393,0.248768,-0.00782,0.004508
0.09156,0.01526,0.9156,0.002116,-0.001656,-0.003312
-3.14356,-8.8508,0.0,0.57132,-0.204424,-0.050324
0.33572,-1.69386,-0.28994,0.1357,0.020148,0.005888
1.02242,-1.6023,-0.54936,0.046828,0.018216,0.010488
-0.42728,-8.10306,-7.41636,0.381432,-0.022724,0.006532
0.36624,-9.64432,-3.32668,0.29532,-0.006072,0.022264
-5.63094,-7.03486,-2.57894,0.275448,-0.192924,-0.042872
-0.90034,-4.21176,-0.33572,0.298172,-0.0713,-0.019228
-5.78354,-8.65242,-3.75396,0.111688,-0.0437,-0.058972
-1.31236,-2.04484,-1.11398,0.09246,-0.049404,-0.017572
0.06104,-6.01244,-0.3815,0.43148,0.009292,-0.002484
-0.44254,-0.8393,-0.85456,0.022448,-0.006164,-0.0069
0.74774,-0.94612,-0.96138,0.044988,0.022816,0.00782
-4.47118,-13.4288,-3.18934,0.310132,-0.067988,-0.16146
0.09156,-1.17502,-0.28994,0.0713,0.005336,0.007912
-2.25848,-4.2728,-1.2208,0.180504,-0.082064,-0.045172
3.31142,-4.79164,-1.23606,0.338928,0.23736,0.0138
1.08346,-1.92276,-0.67144,0.124016,0.059708,0.01472
0.21364,-11.58234,-5.4936,0.541328,-0.01518,0.010028
0.19838,-3.72344,0.4578,0.21712,0.004784,-0.00782
1.00716,-2.09062,-0.62566,0.118496,0.052348,0.01932
