-3.896777533,-0.330898178,132.4150624,-32.35062598,-26.47327289,77.88150645,24.87423274,-32.35930459,75.93085104,-32.08614893,-33.26476764,52.23953135,29.50088073,-34.2859122,50.09821791
-7.951757212,-2.404743682,132.1360237,-34.81539646,-27.76647173,77.08514925,22.17146871,-32.40942177,74.99740554,-33.34229447,-33.47028518,50.93377004,28.42656842,-34.12071253,49.51800445
1.280158624,-4.396237652,131.9392852,-18.64074457,-34.75586688,73.6716542,37.78792168,-26.35480701,78.40468123,-26.43147575,-36.71359429,48.19327833,34.97653705,-32.65703754,53.13565067
-12.63062654,1.254083215,125.4285541,-18.27503574,-45.61122266,75.61443799,35.91044207,-29.01448442,82.08211007,-22.0551747,-46.25266339,40.47803825,37.87139792,-35.28610978,50.03616996
-5.698381601,3.83699404,129.0508913,-28.85998501,-36.77197338,79.35205196,28.79459747,-34.74449784,79.74797074,-30.77515536,-39.88271441,46.6690775,30.807037,-38.29419058,48.35863532
-5.228463803,-14.96424682,128.7696285,-24.85893878,-42.40152449,71.47771321,32.18580985,-41.44143046,69.7412712,-22.48367408,-37.84363139,38.68037542,38.1072955,-36.96361294,47.77066872
-4.041324717,-0.499650568,132.5095208,-29.40847732,-28.99539569,77.41437544,27.84100471,-29.67011699,77.2874861,-31.24936325,-34.18212545,51.23405568,30.30322807,-33.9012271,51.56970786
-5.077431033,0.176421738,132.2785365,-34.61596641,-25.97941884,78.36799827,22.65601146,-32.7679711,76.27941252,-33.46882768,-32.82143432,51.71005319,27.86022115,-35.14109377,50.06150047
-9.561745665,1.335442535,128.3567008,-17.34630604,-42.50947147,76.10958253,37.01945896,-24.6603933,81.10736249,-23.25041796,-43.13770271,44.13507804,37.10583478,-31.45207799,51.31093789
-4.371417314,-5.965105792,131.9185098,-28.07225224,-34.78200932,75.10694587,28.94536007,-34.14946302,76.43090047,-30.7597454,-36.96758208,48.35190651,30.09886742,-36.14404837,49.96214486
-3.57040917,-1.713411163,131.9901455,-24.57710811,-32.45960907,75.83614863,31.99393619,-27.58215161,77.7467401,-27.25463324,-38.97225783,49.90538178,34.4248294,-30.57968688,52.05177072
-3.190274726,-1.740568375,132.0933261,-24.80514547,-32.04718956,75.52517,31.98030212,-28.17121865,77.72094758,-28.90625261,-36.45821551,49.56832991,32.56156417,-32.57843369,52.16643232
-12.61649019,1.079951677,128.084998,-24.71734437,-41.05082579,76.96184311,31.33249326,-29.26693121,81.25090067,-24.78739832,-46.83757221,44.25180551,35.22448592,-34.03114309,50.52027424
-7.281343171,-7.963172522,125.8539515,-7.539552702,-48.347801,68.67361954,44.06945575,-26.6882781,82.1132647,-18.10576793,-44.95672255,37.67027203,40.58927664,-32.88338535,52.00058895
-5.958216362,-1.858530916,130.6590563,-32.79385727,-35.51709549,77.95233728,24.50692591,-37.92481694,76.31649583,-32.63698631,-37.33326689,46.86637244,28.64211982,-38.01406455,46.63935616
-5.777073592,-3.287417914,132.4624544,-29.62727025,-31.45540431,76.37001625,27.55793453,-31.62683859,77.56077689,-31.21617144,-35.97556292,49.5313678,30.25920031,-35.2180095,51.62818257
-4.39651684,-0.099517803,131.9192547,-29.05857658,-32.49938512,78.45564816,28.23733469,-32.36610218,78.73059328,-30.99357116,-38.04555751,49.5845933,30.607565,-37.16189807,50.83261123
-4.407101129,-3.638758068,119.4749666,-30.23310199,-49.7380773,74.91574032,27.19314357,-52.07819796,74.35656227,-29.6086486,-42.67867817,31.91687497,32.03072432,-43.20919894,36.15068089
-2.748379311,1.757928967,129.0556254,-41.01826692,-24.68093578,81.50477962,14.21940044,-38.82198102,74.49873245,-39.26403986,-30.81654174,51.98817806,21.21681844,-42.16679935,44.9290014
-4.650169696,4.137172167,129.4469116,-29.90672544,-34.83088391,80.41767883,27.40179737,-34.80635566,80.07291068,-31.70057433,-40.18898325,48.0012057,29.98370334,-40.25112505,48.50654652
-10.91509592,-3.405088532,131.1981749,-42.56036065,-25.65024457,78.89865183,13.21550017,-37.38758677,70.50458738,-36.36029548,-33.07789058,52.19588017,24.58933217,-36.96645041,46.45430083
-3.55030292,-3.196635376,128.1802528,-47.17958814,-22.28582147,81.74522331,4.029225585,-45.52457189,69.17200328,-41.44069853,-31.3932888,51.38017041,18.00970327,-42.2813161,39.98479133
-2.527930517,1.358078315,131.6315881,-33.60765795,-25.40729086,78.80409389,23.46663618,-33.48852216,76.53328218,-34.63807275,-31.17983096,51.57617637,26.7718166,-38.89804297,49.99637273
-5.31407477,-2.449765142,132.3282039,-29.6242527,-29.53013973,76.15075958,27.54367652,-29.58525159,76.85155715,-31.35348784,-34.68142995,50.39278077,30.1978771,-33.6437456,51.67789655
-13.38506605,-9.293068969,129.2333292,-49.93279271,-22.56073375,77.90358125,2.834289722,-41.92214956,64.4528771,-40.67094192,-31.60022503,51.40846102,19.65655929,-39.1847247,41.72499758
-4.763669413,-0.549608622,131.6784364,-29.62678014,-32.11704433,77.34557665,27.65124047,-32.6002617,77.77071954,-31.41019883,-36.20483331,48.86426158,30.09245115,-36.01143328,50.26395493
-13.48755253,-14.76460917,126.9608079,-53.57490522,-22.63521447,77.94854915,-4.013471798,-43.99162819,58.55610264,-42.97685556,-31.25464246,51.83406981,16.37436901,-40.04633062,37.47515266
-4.671576063,-1.025817976,132.8055204,-30.18337975,-28.15805332,77.28003832,27.34308701,-28.9306847,77.11730146,-31.85657029,-33.50569426,51.62797481,29.62320515,-33.44912178,52.04614797
-6.063157173,0.636058525,131.6418453,-37.11092101,-26.19829569,78.90744687,19.57715149,-34.72613079,75.90485651,-35.84737871,-32.29074781,51.47500454,25.32814072,-38.10176702,48.788295
-7.105082482,3.443497513,129.1950733,-19.00820808,-39.19041587,77.89849764,36.37914711,-24.45725326,80.30126702,-22.81535076,-43.10854781,46.71401196,37.72200701,-30.17165774,51.21196106
-3.585009649,-0.065784445,132.1310399,-28.35544962,-31.24022213,77.67744097,29.18500884,-30.84907057,77.62778773,-30.73510189,-35.24451808,50.21281202,31.02395644,-34.76491904,50.93833552
-5.519959243,-2.236791186,132.3577161,-30.37567854,-29.37288217,76.47946366,26.86198335,-29.82575349,76.58941107,-32.04203811,-33.92834843,50.81257293,30.00567894,-33.80966589,50.90424908
-3.324382066,-8.682455824,124.7995967,-26.71072085,-49.20621678,71.43489501,30.26424245,-46.25109449,76.55056753,-34.2595263,-42.28117696,37.40855,27.54101713,-39.45643085,38.58975887
-11.24826053,-7.256708517,126.8318693,-9.683689419,-48.32996501,71.35377805,40.91522858,-22.5346991,81.345043,-19.05842691,-45.45629324,40.03110811,39.32052622,-30.47130693,50.98708306
-2.563968666,5.884961369,128.8861238,-28.66440174,-33.58969265,80.72336044,28.76847771,-34.28846701,79.77426249,-30.17372033,-40.75344715,48.44861528,31.53297252,-39.6679928,48.33063752
-3.611740535,-1.201402287,132.0961057,-24.56910341,-32.54412804,76.23197632,32.27208087,-27.13818693,77.97891853,-27.2170305,-38.79675462,49.74960991,34.24137027,-30.96161624,52.1975486
-4.230560425,-3.849278415,129.2566679,-14.32524335,-43.14732934,73.21087408,40.21457569,-28.04403303,80.86145391,-23.19102817,-40.88551556,42.52331932,37.28778819,-33.721795,51.04516644
-5.616883768,-1.466407016,132.1125172,-33.60579584,-27.23248876,77.24611519,23.48272371,-32.43107859,76.56357387,-35.10890818,-31.93929178,50.83586298,26.31998271,-38.44199884,50.99068026
-3.280451287,4.217180387,127.9241861,-27.47570647,-37.83946289,79.45525702,29.87657994,-37.309546,80.12996744,-29.78390305,-40.11336986,45.14241089,31.80052761,-39.67480204,47.29555223
6.30591557,-19.0804855,127.5297309,-1.171994341,-41.48609247,61.51599887,49.0915788,-23.24344557,76.74404505,-19.66628102,-39.79865915,40.30080086,39.66916915,-30.59761402,54.07110936
-0.522997961,-1.450170296,127.2918249,-44.73394049,-23.94427166,82.0311661,7.0262338,-46.26839735,71.61202464,-42.32905577,-31.7410543,50.64469589,16.90246801,-45.6859684,39.9937921
-5.211144807,4.222772463,126.6023995,-29.44142572,-39.45547518,79.03461486,28.03369812,-39.23036531,79.71416354,-31.02398859,-40.50723559,44.00178734,30.5674619,-40.18072049,45.90849592
-3.073985555,-3.715202128,127.7687937,-47.43983863,-22.469184,82.11233626,3.325595818,-45.96726601,68.47422812,-41.68820123,-31.41932999,51.38125182,17.65747273,-42.45970575,39.29703528
-7.623044423,-1.847843115,132.331179,-35.91024908,-27.13656701,77.59023718,21.39266931,-32.75304746,74.98388066,-33.93784677,-33.273473,51.94166348,27.95087394,-34.1936243,49.25026653
-5.598967314,-0.289616658,132.2868133,-34.67000982,-26.17673775,78.21123552,22.71333903,-32.42498879,75.69602138,-33.17301116,-32.91320656,51.69740886,28.04964308,-34.58571676,50.1762043
-13.30564864,-14.22249603,127.2490655,-53.19003927,-22.46274822,78.05243776,-3.462285544,-43.94092375,59.16991118,-42.75124707,-31.27924111,51.84217197,16.61415214,-39.99833745,37.7938027
-5.805287163,-0.367766205,129.6521253,-43.81432142,-24.38340186,80.6546455,10.81243849,-40.2389872,71.94857662,-38.36725125,-32.55385894,51.45115846,21.56139969,-40.41147766,45.0164372
-4.313473854,-0.212559162,127.9460934,-29.82966173,-39.6929144,77.45398632,27.5412222,-41.15927366,78.02466998,-31.0513514,-39.44613018,43.07599419,30.4046875,-40.55710363,45.89231523
-0.140822495,-1.358692567,130.2047836,-26.81835833,-35.37086051,76.1624428,30.43923302,-38.90294603,78.6014506,-30.37305698,-37.33489137,45.40853656,31.55996757,-38.81168153,48.66037234
4.384884427,0.987275114,128.9372373,-33.81869378,-27.28947534,81.47783124,22.0922657,-38.70245562,76.53061347,-38.1785931,-30.41586138,49.99799957,20.47167365,-48.14180255,45.96870685
-4.916988122,-1.719454714,132.2109707,-29.77724249,-31.1309947,76.89100076,27.50478404,-30.81978238,77.095021,-31.79462708,-34.95899416,50.28013155,29.88014623,-34.60867545,50.50654702
-1.599652651,0.80419722,130.920029,-31.74927191,-30.31842745,78.41648961,25.60425102,-37.61831806,78.43206996,-33.20502142,-35.35768773,48.39727083,28.48384776,-39.62542471,48.78570353
-18.00344303,-1.560455107,122.7239476,-16.79451293,-51.07486797,73.67993871,34.80106224,-29.1490869,83.53250521,-20.86390893,-47.30231983,36.5959372,38.46788342,-36.03317678,48.65059736
-14.71102011,-13.06000884,127.1638801,-53.07561968,-23.38710431,77.45410052,-2.20944552,-42.99823,59.8182328,-42.19004378,-31.71706529,51.44453608,17.19051681,-39.65612302,38.60634434
-2.966335784,-20.56342336,126.1070961,-3.040237676,-47.50748986,62.89706579,47.81455892,-24.61974585,78.06855792,-15.27655906,-41.14836277,33.76087895,43.48940146,-31.33824212,51.7554222
-8.534040552,-9.755873288,129.266054,-47.96418955,-22.48955544,78.94095134,3.605143283,-43.01462977,64.34259831,-39.54804509,-31.13524419,51.80978066,19.98458209,-40.15206446,41.16604725
-7.386290889,-2.114231169,127.4182687,-12.25571119,-43.27824971,72.53842478,40.97133621,-24.4101176,81.50425773,-18.31019828,-45.90112526,41.02577883,40.20527241,-29.1660784,52.43861982
-4.630786556,-2.452536341,132.3201039,-27.82425262,-30.92294699,75.93166212,29.10741196,-29.50989337,77.20897811,-30.12195449,-36.05884107,49.9905192,31.40221611,-33.58462253,51.72858634
-4.047442257,-3.163564151,120.4098853,-29.55215179,-49.6216567,75.16926781,27.98889576,-50.35646345,75.87804412,-31.14766052,-42.992453,33.26817739,30.60552524,-43.05159758,36.77735826
-5.214394899,-2.905363712,129.892614,-29.82965232,-38.78731159,76.67732041,27.62008654,-38.89109437,76.57132466,-30.89546982,-38.6382731,44.72616083,30.57621618,-38.23019886,45.63931013
-9.363472192,-5.272770844,130.7659287,-44.13598239,-24.26109519,78.58567559,9.737772695,-40.25409345,68.92536142,-37.68373045,-32.35115259,51.81369861,23.29971288,-38.11983272,44.10750555
-4.28828601,-0.644577706,130.6252322,-28.22174842,-36.4565266,77.58922928,29.45298744,-35.67534783,78.18896908,-30.04964653,-37.75423485,46.20439791,31.35978376,-37.59378696,48.92471332
-5.640383595,0.388638048,131.6704067,-37.40095094,-25.75974717,78.93719202,19.3248641,-35.53010386,76.04793365,-36.28185667,-32.07664198,51.58493433,25.21488191,-38.84937361,48.99015609
-4.081083262,-1.411323046,132.3843716,-26.35375048,-31.2726524,76.21663733,30.46435845,-28.43787543,77.43335414,-28.89150101,-36.7344709,50.15677486,32.4715021,-32.38667217,51.70140119
-4.129916759,-0.005607391,130.3390712,-19.90273355,-36.95284315,76.08778363,35.99728233,-25.93777737,79.10893624,-22.43287371,-43.19774636,46.74816874,38.0489577,-29.2783796,50.85828303
-8.470683441,-2.151243616,123.8371276,-11.2646078,-47.9824216,70.41930747,41.59912552,-30.05030251,82.86348752,-18.84620397,-46.14113341,35.85957963,40.13550972,-35.86086748,50.68297716
-4.56878108,-1.513178042,132.5693044,-30.22039179,-28.1515243,76.83442411,27.04212726,-29.18347048,76.69056891,-31.82496107,-33.40787372,51.46268004,29.86760598,-33.27138642,51.73351175
-5.121101916,-0.249170792,131.2865249,-29.58559529,-33.22986555,78.38575213,27.72134013,-33.25678968,79.03279367,-31.21333978,-39.77928332,48.4831668,30.39559497,-38.85526177,50.03336952
-5.792444618,3.238620684,128.6820244,-31.38801928,-34.78512982,79.5515139,25.96590579,-35.63814167,79.0376623,-32.34486511,-41.72316182,47.16366745,29.33244006,-41.51650425,47.52367915
-4.644784079,-1.466157384,132.018428,-28.74420228,-31.39397273,76.74795577,28.03485349,-31.2686947,77.68475258,-30.8953054,-36.80940732,49.64590736,30.63360202,-35.82374989,50.86818066
-9.181964443,-4.714395059,131.0048822,-43.38307297,-24.44978694,78.59752039,10.90440727,-39.76784808,69.69765317,-37.29731783,-32.49105585,51.7684932,23.78613527,-37.6902679,44.80541685
-4.901177378,1.807222327,127.0407278,-27.36358587,-41.63315984,78.328455,30.14172887,-39.6584914,79.49562329,-29.28315548,-40.65981133,42.71212515,32.30604057,-39.95538449,45.99619754
-4.007167299,-1.274217018,130.1588917,-17.76011452,-38.7577932,75.01602282,38.01583939,-26.71189125,80.45698406,-22.5926605,-43.10059288,45.56960074,37.76198094,-30.29300192,51.79261016
-2.406849258,-7.354074441,131.2933041,-17.45777751,-39.35569943,72.08264062,38.08063761,-26.33622354,78.69681077,-26.00514158,-39.3459524,45.62385021,35.37637461,-33.25845751,52.54506758
-4.264029417,-2.096800866,132.5332276,-27.74370689,-29.3808834,75.82895586,29.18157278,-28.14085044,77.01546898,-30.50575798,-34.23687092,51.08921068,30.88033458,-32.66659082,52.688493
-4.586293563,-1.599416258,132.4020356,-29.9868221,-27.94890373,76.6702054,27.50750606,-29.07059165,76.61426053,-31.56372855,-33.05392272,51.27121081,30.09161514,-33.77175143,51.71805429
-4.14704098,0.984278866,131.5675388,-35.15445139,-26.40532072,79.13649623,21.73163335,-33.67644823,76.27621373,-36.30848525,-30.99574402,51.47777706,24.96781728,-40.26997463,49.44522317
-4.884410685,2.885817388,126.1766952,-29.35344872,-41.07954647,78.93437009,28.01114941,-41.12919284,79.22468843,-30.64838099,-40.5943164,42.66919501,30.98975417,-40.70240889,44.77335878
-5.599670165,-24.25498529,126.185206,-24.17374889,-44.65443364,66.67115583,32.84480499,-44.83703901,64.80442431,-19.94418131,-37.13582488,34.23957655,41.19826515,-38.2219229,47.68966173
-5.928379152,-1.337711554,132.362846,-32.11254192,-27.47549225,77.06889844,25.05441139,-30.16752727,75.72548907,-32.0656861,-33.1207728,51.41847817,29.77623686,-32.91239238,50.41913754
-2.585897198,-5.136565065,132.3135162,-26.86398433,-32.58770117,75.81760282,30.09778575,-31.43289112,76.47324799,-30.09194389,-35.62585761,49.69206261,31.2121361,-34.28733521,50.55673574
-3.764287672,-1.255420288,132.4850412,-29.33195418,-27.88179154,76.71642594,28.43856976,-28.39150185,76.62440574,-30.97788614,-33.20974383,51.54830717,30.31063385,-32.94277992,51.94986695
-13.22283118,-10.5455683,130.0131111,-46.56338084,-23.21893407,78.07441194,6.343076871,-38.33104832,63.99834708,-38.25558707,-30.52190813,52.86478941,22.25723728,-38.01671002,45.03061161
-4.139456069,-1.441510892,132.7102316,-28.46632341,-29.99583034,77.21921401,28.71863656,-29.5715638,77.64398466,-30.19588241,-35.38486734,50.75827016,31.29738691,-33.79223314,51.89945318
-3.600602215,0.332239745,131.4663486,-35.95604075,-25.748712,78.71596568,20.5817678,-36.38533156,76.38769912,-35.54972508,-32.1987091,51.0233919,25.9718616,-39.43083645,48.92027924
-4.996481313,-2.285766975,132.4566415,-29.62635195,-29.10216608,76.27773198,27.5427184,-29.5123891,76.86099351,-31.49074653,-34.22254194,50.76766141,30.11301357,-33.64505163,51.8450952
-7.958815509,-2.416386751,132.1238204,-33.9869617,-28.24011044,76.97562716,22.40268598,-32.72323155,75.37955656,-33.60013356,-33.56370098,51.29834445,28.43110401,-34.1566351,49.44269457
-3.855278134,-2.927256071,131.9391499,-32.59529404,-30.13576224,77.0655257,24.58809554,-35.19041183,75.32706818,-32.47943305,-34.38929141,50.55857046,28.46872316,-36.53997645,48.82365531
-4.24621272,-2.788473255,131.5386951,-26.73272688,-34.97236364,75.60941453,30.26748607,-32.96477521,77.49459775,-30.13615146,-36.91955942,47.73518482,31.68751784,-35.85660279,50.38662197
-2.946056422,-4.903348378,131.3057102,-19.13552463,-37.6036014,73.28195815,36.99921006,-26.8098609,78.69169979,-26.24593989,-38.47541665,46.41672284,34.77131291,-32.84619424,52.25673562
-4.030451599,-4.847540559,128.4239292,-12.88635151,-44.54409948,72.03048942,41.25687203,-29.18724151,81.10608146,-22.22866667,-41.58395055,40.91856411,38.15697577,-34.35818973,50.6907834
-2.726113494,-0.566706178,131.6507262,-20.91173308,-35.73143921,76.35103744,35.47825672,-26.76269947,78.82906923,-26.15705018,-38.70581602,48.14137837,34.96505386,-32.35159899,52.03241383
-4.112890325,0.498622652,132.6127605,-31.64695323,-26.49595367,78.0236427,25.55108108,-30.28098953,76.98473466,-32.67763708,-32.14299932,52.09996569,28.91421504,-35.05886724,51.52356766
-6.147649298,-0.869743796,132.0147844,-34.43939466,-26.96657268,77.45299967,22.63644796,-32.36621209,76.34224002,-35.37268436,-31.92027236,51.04562188,26.10922743,-37.87231401,50.61683053
-5.097609225,-9.904138296,128.3980388,-15.78099023,-45.97601146,70.13574699,39.26338621,-33.93245497,78.99868648,-23.59960586,-41.40757975,38.86740696,36.81743534,-36.98939607,49.68795159
-5.334610834,0.725099017,131.2549629,-28.78792616,-33.58243026,78.03503813,28.71588957,-31.88228084,78.34468595,-30.69466186,-37.62809382,48.58855679,30.81288661,-36.03476691,50.20902519
-3.045939124,-0.953504975,132.5717563,-26.72141156,-29.98260619,76.34694889,30.16724405,-27.92271127,77.40832893,-30.24096188,-34.04490808,51.06822637,31.40410319,-32.60421242,51.82561761
-4.037002163,-0.987451917,131.4055273,-23.29112335,-34.21065587,75.84781034,33.28082742,-27.88257897,78.55232725,-25.70058958,-40.67293186,48.33898734,35.18151838,-31.4393414,51.67758664
-4.973280548,-1.057489336,131.9170974,-30.02623419,-31.85104373,77.8035632,27.27169708,-32.71251556,78.25506426,-31.81383465,-37.35118112,49.38294502,29.74369647,-37.49470033,50.74819036
-4.832467006,-1.482562405,132.7171653,-29.07397422,-30.24408288,77.34801405,28.35198921,-29.55659275,77.67097816,-30.67198053,-35.69810189,50.77219159,30.80115453,-33.84156083,51.85734777
-3.961010765,-4.274220093,130.6914742,-25.77684324,-39.2132703,75.02685657,31.23673474,-36.42673522,77.50859202,-29.93209621,-38.94190147,45.32919884,31.71010527,-37.72124878,48.64600139
-6.104776241,5.570121328,124.8989828,-30.46222876,-37.93550702,79.23436584,26.78560046,-38.0426684,80.21308537,-31.77149662,-45.57105308,43.56713564,30.04415972,-44.69887148,45.7276105
-4.201854312,-4.717313581,131.9955104,-27.4468537,-33.95824576,75.19500347,29.567984,-33.4161744,76.16638181,-29.69801658,-36.14095648,48.19595607,31.39080979,-34.85775281,49.80474038
-5.251758931,-0.730536276,131.3680579,-29.76493114,-33.35358762,77.91022872,27.54245862,-33.58026621,78.50180978,-31.24957071,-38.94129112,48.46320907,30.32607606,-38.00644447,50.01754751
-5.882240745,-2.436269247,132.4187376,-30.72396663,-29.39856077,76.43656545,26.47195083,-30.48970089,76.98895873,-32.07660182,-34.40322366,50.35815741,29.38746326,-34.55691442,51.59927431
-2.085848678,-10.65740341,128.7174312,-45.89882259,-23.64807352,79.6669709,4.135667247,-48.92028731,66.64659292,-41.38734992,-32.31710379,49.72936654,18.61523308,-42.7877817,38.78661244
-5.272210028,-4.046414977,132.3739136,-30.38662087,-29.82500826,76.07892843,26.84810534,-30.85614715,76.64241423,-31.98271943,-34.20465647,50.65340684,29.39352982,-34.19489035,51.33646579
-4.474757038,-2.487165771,131.7349337,-25.82040535,-32.17207105,74.92263202,31.12149093,-28.37068804,77.44267648,-28.90022014,-37.39674101,48.82014099,32.38040153,-32.50479024,51.83597204
-4.935622774,7.01287301,126.3990997,-30.80496389,-36.7603314,80.55033649,26.50572824,-37.59897496,79.93028372,-32.18763266,-40.58454674,45.79263238,29.48963393,-41.10491843,46.34179356
-5.336159796,2.036944666,130.1620423,-28.40142165,-35.04974701,79.23063779,28.9956569,-32.9202371,79.46204573,-30.01828786,-41.18855541,47.74279247,31.57682484,-38.35261742,49.43231796
-3.000937345,2.102085473,128.9676414,-40.80833421,-24.57609248,81.25484797,14.67634062,-38.05180125,74.71118213,-39.82937748,-30.07665212,51.79601968,20.17850539,-43.06276451,45.2621785
-4.950233866,-2.092014447,132.007015,-33.48124212,-29.28468575,77.66081637,23.60032351,-35.06591479,75.3340054,-32.89182793,-34.63936471,50.68638877,28.79358888,-36.05141443,48.61919615
-6.161619813,-2.030102725,131.9514684,-33.90751268,-27.73985023,76.98679194,23.17740583,-32.84246732,76.41909522,-35.49491185,-32.21766865,50.45898736,25.90010684,-39.01103198,50.8289036
-5.586618929,-0.288907479,131.8358854,-36.12979306,-26.55204375,78.47264253,21.08965852,-34.31869303,76.02692889,-35.03525647,-32.55833751,51.03480179,26.28544865,-37.64188003,49.24412913
-4.397328383,-3.878432725,131.8613507,-28.62281513,-33.66792364,75.4532812,28.48707967,-33.83146205,76.03066378,-30.48312646,-36.01381959,48.80787818,30.82939572,-35.28640449,49.19450855
-4.179034913,0.435620262,132.6544674,-31.62426815,-26.53374547,78.01235721,25.57595836,-30.23414788,77.01812711,-32.6681585,-32.16607821,52.1104181,28.9284292,-34.91228099,51.51776926
-2.015835273,-0.823589111,132.3982873,-23.23239902,-32.31378498,76.08922899,33.60512314,-27.02360563,78.21788854,-28.31495822,-36.03989205,50.01002381,33.20740747,-32.42383181,52.66722966
