4.312814417062327266e-05,-5.400740355253219604e-02,-6.480548065155744553e-03,1.284171361476182938e-02,-5.036714673042297363e-01,1.250096037983894348e-02
-2.957601565867662430e-03,-5.603047460317611694e-02,-7.326968479901552200e-03,2.734639868140220642e-02,-6.993211507797241211e-01,-2.864755876362323761e-02
7.777345599606633186e-04,-5.169003829360008240e-02,-5.876194220036268234e-03,-1.696411706507205963e-02,-3.095380961894989014e-01,-1.497940905392169952e-02
4.031157586723566055e-03,-5.187690630555152893e-02,-3.053517779335379601e-03,7.857086509466171265e-02,-2.754912972450256348e-01,7.936694659292697906e-03
4.773933440446853638e-03,-5.069664120674133301e-02,-8.217129856348037720e-03,7.329653948545455933e-02,-2.235103696584701538e-01,-9.953729808330535889e-02
1.415932434611022472e-03,-5.612140521407127380e-02,-1.483438815921545029e-02,1.261194497346878052e-01,-7.431135773658752441e-01,2.837679348886013031e-03
-2.117850817739963531e-03,-5.032847076654434204e-02,-1.277837343513965607e-02,2.993720583617687225e-02,-2.699592113494873047e-01,1.736921072006225586e-01
9.796404279768466949e-03,-5.202016979455947876e-02,-1.249144133180379868e-02,3.825509920716285706e-02,-4.120060801506042480e-01,4.531356692314147949e-02
5.040020681917667389e-03,-5.055547505617141724e-02,-1.665987074375152588e-03,1.076032314449548721e-02,-1.849803179502487183e-01,1.287853121757507324e-01
6.467274390161037445e-03,-4.964758083224296570e-02,-1.298914384096860886e-02,1.105353888124227524e-02,-2.083749622106552124e-01,-1.496420241892337799e-02
5.322095472365617752e-03,-5.202523618936538696e-02,-1.622010022401809692e-02,9.885936975479125977e-02,-3.827606737613677979e-01,-3.904220415279269218e-03
5.940893664956092834e-03,-4.976053908467292786e-02,-1.566551066935062408e-02,6.280215829610824585e-02,-2.202429473400115967e-01,-3.582813590764999390e-02
2.446980448439717293e-03,-5.364178121089935303e-02,-2.599711297079920769e-03,-6.884597241878509521e-02,-4.577095210552215576e-01,3.011879622936248779e-01
1.292526139877736568e-03,-5.367410928010940552e-02,-1.152236480265855789e-02,3.094826079905033112e-02,-4.940337836742401123e-01,-4.899476096034049988e-02
6.230256985872983932e-03,-5.130508542060852051e-02,-1.124791987240314484e-02,-6.256181240081787109e+00,-4.647971391677856445e-01,5.221342444419860840e-01
2.430749358609318733e-03,-5.130271241068840027e-02,-1.464470569044351578e-02,1.320841759443283081e-01,-3.433271646499633789e-01,1.986212581396102905e-01
3.967761062085628510e-03,-4.916130378842353821e-02,-4.311058670282363892e-03,1.311091799288988113e-02,-1.063347756862640381e-01,8.041025698184967041e-02
5.463714245706796646e-03,-5.091377347707748413e-02,-9.551518596708774567e-03,9.986486285924911499e-03,-2.760813832283020020e-01,1.242235600948333740e-01
